Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
34, 0.778386116,-0.422327489,-0.326659173,-0.330224663,-262.490966797,-299.385772705,-2012.119628906, 0.147188187,-0.124582194, 0.722230077, 0.586944997,-0.344032824,-207.670074463,-162.162902832,-2009.788208008, 0.058208201, 0.040312152, 0.069486707, 0.996495366, 0.023313465,-348.068054199,-401.624938965,-1985.551147461, 0.167101204,
35, 0.778411269,-0.422295541,-0.326688588,-0.330177099,-262.504486084,-299.375457764,-2012.145019531, 0.153990969,-0.124435671, 0.722253144, 0.587012053,-0.343922973,-207.673645020,-162.158889771,-2009.778076172, 0.057490904, 0.040302251, 0.069487102, 0.996498108, 0.023211889,-348.068939209,-401.624969482,-1985.550659180, 0.167231858,
36, 0.778441191,-0.422130585,-0.326705903,-0.330300421,-262.504425049,-299.383575439,-2012.139160156, 0.156508148,-0.124403752, 0.722241104, 0.587031782,-0.343926072,-207.679595947,-162.155960083,-2009.774536133, 0.057405371, 0.040224381, 0.069558457, 0.996492565, 0.023372043,-348.070159912,-401.625244141,-1985.552734375, 0.166221514,
37, 0.778494835,-0.422029316,-0.326636076,-0.330372334,-262.483154297,-299.384979248,-2012.119018555, 0.154382214,-0.124342784, 0.722233891, 0.587079883,-0.343881160,-207.687362671,-162.153640747,-2009.778930664, 0.057393357, 0.040237218, 0.069541417, 0.996492982, 0.023381781,-348.068145752,-401.625183105,-1985.552368164, 0.165717527,
38, 0.778536618,-0.421952426,-0.326654345,-0.330354065,-262.484588623,-299.384704590,-2012.119018555, 0.156697735,-0.124325082, 0.722200215, 0.587061703,-0.343989313,-207.701095581,-162.152160645,-2009.788818359, 0.058479983, 0.040148310, 0.069422223, 0.996513367, 0.023017110,-348.066223145,-401.625091553,-1985.555053711, 0.167944714,
39, 0.778597414,-0.421941787,-0.326618403,-0.330259860,-262.484619141,-299.385925293,-2012.117553711, 0.154267430,-0.124414720, 0.722111225, 0.587050617,-0.344162583,-207.712936401,-162.150726318,-2009.799560547, 0.059170138, 0.040151108, 0.069436513, 0.996508539, 0.023178482,-348.067108154,-401.625885010,-1985.557250977, 0.167243227,
40, 0.778582335,-0.422009975,-0.326626867,-0.330199867,-262.497894287,-299.383026123,-2012.133544922, 0.156108990,-0.124431193, 0.722071648, 0.587068856,-0.344208598,-207.722076416,-162.146896362,-2009.815185547, 0.059179973, 0.040262237, 0.069474861, 0.996495962, 0.023409948,-348.067199707,-401.625854492,-1985.551025391, 0.166547358,
41, 0.778507292,-0.422090322,-0.326591671,-0.330309004,-262.493164063,-299.389984131,-2012.117309570, 0.157300055,-0.124516323, 0.722047925, 0.587047875,-0.344263315,-207.729736328,-162.148590088,-2009.829345703, 0.059406754, 0.040261537, 0.069499984, 0.996495485, 0.023355622,-348.069580078,-401.626434326,-1985.550048828, 0.167031199,
42, 0.778393328,-0.422339201,-0.326507956,-0.330342203,-262.484008789,-299.384979248,-2012.108154297, 0.155060172,-0.124447711, 0.722071946, 0.587032139,-0.344264507,-207.731170654,-162.147659302,-2009.829223633, 0.059511051, 0.040432855, 0.069425546, 0.996499538, 0.023106659,-348.069000244,-401.626525879,-1985.545654297, 0.167486891,
43, 0.778194606,-0.422576159,-0.326543808,-0.330472022,-262.485168457,-299.380523682,-2012.121093750, 0.153653294,-0.124198385, 0.722047329, 0.587031782,-0.344406962,-207.727615356,-162.149429321,-2009.820922852, 0.060101118, 0.040228169, 0.069440581, 0.996510208, 0.022958731,-348.070739746,-401.626922607,-1985.544799805, 0.169052213,
44, 0.777981222,-0.422713488,-0.326682359,-0.330661803,-262.500488281,-299.382019043,-2012.128906250, 0.157707170,-0.124177642, 0.722139180, 0.587051511,-0.344188094,-207.720291138,-162.150161743,-2009.805786133, 0.058501825, 0.040131152, 0.069460019, 0.996509969, 0.023079723,-348.073669434,-401.628387451,-1985.550537109, 0.168402806,
45, 0.777838528,-0.422753423,-0.326789349,-0.330840617,-262.502593994,-299.387115479,-2012.127685547, 0.155317962,-0.124047332, 0.722172499, 0.587087214,-0.344104230,-207.713897705,-162.153961182,-2009.788330078, 0.058578923, 0.040552255, 0.069449484, 0.996496260, 0.022966977,-348.072814941,-401.629302979,-1985.550415039, 0.167301998,
46, 0.777855277,-0.422794223,-0.326749384,-0.330788553,-262.490478516,-299.385314941,-2012.117797852, 0.152953297,-0.124044582, 0.722170115, 0.587028742,-0.344210088,-207.708831787,-162.156600952,-2009.777709961, 0.060619257, 0.040512752, 0.069444388, 0.996501982, 0.022804715,-348.074279785,-401.628753662,-1985.549316406, 0.167510435,
47, 0.777971148,-0.422725141,-0.326712698,-0.330640465,-262.486816406,-299.382629395,-2012.126464844, 0.153440446,-0.124236189, 0.722235918, 0.587015986,-0.344024539,-207.700454712,-162.158721924,-2009.771728516, 0.059798025, 0.040286884, 0.069464676, 0.996507883, 0.022883071,-348.074340820,-401.629089355,-1985.553100586, 0.168165222,
48, 0.778148234,-0.422631145,-0.326619744,-0.330435753,-262.494720459,-299.377960205,-2012.141967773, 0.152471244,-0.124171287, 0.722239554, 0.586995423,-0.344075471,-207.699005127,-162.158233643,-2009.771972656, 0.059022989, 0.040337656, 0.069467761, 0.996503055, 0.022993457,-348.076232910,-401.628936768,-1985.554809570, 0.168083951,
49, 0.778297663,-0.422415048,-0.326563150,-0.330416083,-262.497833252,-299.383728027,-2012.135498047, 0.148726746,-0.124189407, 0.722215533, 0.586988747,-0.344130665,-207.697601318,-162.162200928,-2009.780273438, 0.059362143, 0.040355623, 0.069459468, 0.996500790, 0.023086883,-348.077728271,-401.630035400,-1985.551025391, 0.167184830,
50, 0.778419435,-0.422308862,-0.326501280,-0.330326110,-262.503936768,-299.378387451,-2012.143920898, 0.155227825,-0.124397494, 0.722219825, 0.586902797,-0.344193131,-207.698699951,-162.160995483,-2009.789672852, 0.060273271, 0.040366575, 0.069461651, 0.996501267, 0.023039274,-348.075805664,-401.629058838,-1985.545166016, 0.166776970,
51, 0.778557897,-0.422268569,-0.326339185,-0.330211431,-262.489471436,-299.386657715,-2012.125244141, 0.152495548,-0.124480963, 0.722145081, 0.586970985,-0.344203472,-207.697769165,-162.162292480,-2009.803100586, 0.059611797, 0.040446222, 0.069447719, 0.996499836, 0.023003496,-348.075134277,-401.628570557,-1985.547729492, 0.166841105,
52, 0.778505147,-0.422378421,-0.326425105,-0.330110371,-262.505767822,-299.374847412,-2012.156127930, 0.152450830,-0.124685124, 0.722075522, 0.586932361,-0.344341397,-207.697143555,-162.164199829,-2009.807373047, 0.059878953, 0.040390931, 0.069470234, 0.996496975, 0.023157924,-348.074066162,-401.628143311,-1985.547241211, 0.166923866,
53, 0.778447807,-0.422384799,-0.326407760,-0.330254585,-262.489837646,-299.386840820,-2012.119262695, 0.151742160,-0.124651521, 0.722161353, 0.586913764,-0.344205201,-207.695022583,-162.166915894,-2009.805053711, 0.058542933, 0.040320631, 0.069513649, 0.996500552, 0.022993157,-348.073760986,-401.627166748,-1985.545776367, 0.167460933,
54, 0.778271914,-0.422526926,-0.326518744,-0.330377609,-262.487060547,-299.385162354,-2012.115478516, 0.151877299,-0.124492913, 0.722224116, 0.586921930,-0.344117045,-207.686141968,-162.170989990,-2009.800048828, 0.058632478, 0.040521875, 0.069486752, 0.996495605, 0.022936149,-348.073303223,-401.626800537,-1985.548950195, 0.167190760,
55, 0.778061271,-0.422739297,-0.326645911,-0.330476344,-262.489349365,-299.380279541,-2012.124511719, 0.153119415,-0.124647789, 0.722270608, 0.586873531,-0.344045848,-207.673202515,-162.173126221,-2009.783447266, 0.058479819, 0.040524215, 0.069503263, 0.996488631, 0.023183759,-348.071716309,-401.624908447,-1985.545288086, 0.166651219,
56, 0.777871311,-0.422964066,-0.326733381,-0.330549419,-262.488800049,-299.380371094,-2012.127075195, 0.156010032,-0.124535978, 0.722313523, 0.586870193,-0.344001979,-207.660873413,-162.181274414,-2009.768310547, 0.058796275, 0.040350538, 0.069518887, 0.996494710, 0.023179004,-348.074035645,-401.625122070,-1985.546142578, 0.167731151,
57, 0.777710140,-0.423224032,-0.326806605,-0.330523431,-262.490905762,-299.373748779,-2012.138549805, 0.152854770,-0.124605604, 0.722369194, 0.586861849,-0.343873978,-207.645706177,-162.183914185,-2009.753173828, 0.058309801, 0.040325973, 0.069494642, 0.996496499, 0.023218691,-348.074432373,-401.624847412,-1985.547729492, 0.167159051,
58, 0.777645290,-0.423327774,-0.326807052,-0.330542803,-262.484893799,-299.386230469,-2012.110961914, 0.151322037,-0.124624453, 0.722397149, 0.586890399,-0.343759656,-207.629333496,-162.187072754,-2009.742919922, 0.057647847, 0.040617358, 0.069510430, 0.996484578, 0.023173947,-348.074157715,-401.624511719,-1985.542724609, 0.167288467,
59, 0.777469397,-0.423503578,-0.326985419,-0.330554992,-262.503814697,-299.370544434,-2012.141845703, 0.156555444,-0.124532267, 0.722412527, 0.586870134,-0.343795419,-207.615371704,-162.189651489,-2009.742797852, 0.057030428, 0.040641636, 0.069486991, 0.996483922, 0.023229478,-348.074035645,-401.624603271,-1985.537719727, 0.167522445,
60, 0.777427495,-0.423372895,-0.327014387,-0.330792159,-262.490509033,-299.385833740,-2012.106445313, 0.155273840,-0.124574848, 0.722420037, 0.586842597,-0.343811274,-207.606475830,-162.195877075,-2009.745849609, 0.056376752, 0.040384833, 0.069533415, 0.996488631, 0.023335442,-348.074737549,-401.625976563,-1985.540771484, 0.166917384,
61, 0.777465224,-0.423381716,-0.327035606,-0.330671191,-262.501312256,-299.381439209,-2012.126220703, 0.151083201,-0.124594063, 0.722444832, 0.586818099,-0.343793958,-207.602294922,-162.202774048,-2009.751220703, 0.056064706, 0.040671125, 0.069494389, 0.996482968, 0.023195330,-348.076110840,-401.626068115,-1985.540161133, 0.166799098,
62, 0.777597845,-0.423280805,-0.326966673,-0.330556691,-262.498840332,-299.385711670,-2012.112426758, 0.151887104,-0.124569006, 0.722444892, 0.586779296,-0.343869209,-207.594314575,-162.207046509,-2009.756591797, 0.056075800, 0.040645536, 0.069478668, 0.996486485, 0.023137612,-348.074035645,-401.626556396,-1985.537719727, 0.167708695,
63, 0.777680039,-0.423187196,-0.326931745,-0.330517769,-262.490844727,-299.382537842,-2012.109497070, 0.151480660,-0.124825932, 0.722457886, 0.586778402,-0.343750149,-207.586593628,-162.211135864,-2009.753540039, 0.056336820, 0.040541790, 0.069488615, 0.996491075, 0.023093525,-348.072052002,-401.626464844,-1985.541381836, 0.168079004,
64, 0.777830482,-0.423191518,-0.326788247,-0.330300003,-262.481414795,-299.383453369,-2012.112426758, 0.155759782,-0.124928601, 0.722428560, 0.586722255,-0.343870223,-207.574966431,-162.217529297,-2009.746337891, 0.055922493, 0.040541660, 0.069459438, 0.996495366, 0.022994302,-348.068695068,-401.627685547,-1985.546630859, 0.167185336,
65, 0.777913988,-0.423274130,-0.326655567,-0.330128670,-262.489196777,-299.382934570,-2012.121582031, 0.154641509,-0.124876402, 0.722425461, 0.586669862,-0.343985200,-207.562698364,-162.224014282,-2009.736450195, 0.056861483, 0.040457018, 0.069448166, 0.996501446, 0.022914957,-348.066925049,-401.627838135,-1985.547363281, 0.167005077,
66, 0.777837873,-0.423400342,-0.326620042,-0.330181360,-262.496185303,-299.379943848,-2012.136108398, 0.151532531,-0.124949940, 0.722451448, 0.586621046,-0.343987226,-207.546966553,-162.230484009,-2009.723999023, 0.057252251, 0.040592648, 0.069439128, 0.996496856, 0.022900905,-348.069549561,-401.629699707,-1985.550292969, 0.166507214,
67, 0.777738035,-0.423594862,-0.326531440,-0.330254763,-262.497253418,-299.376403809,-2012.140014648, 0.152289718,-0.124915905, 0.722550631, 0.586636066,-0.343765527,-207.529235840,-162.234191895,-2009.708984375, 0.055626545, 0.040493909, 0.069422953, 0.996501863, 0.022908008,-348.070251465,-401.630187988,-1985.553588867, 0.166531146,
68, 0.777679801,-0.423858792,-0.326368749,-0.330214053,-262.488494873,-299.375671387,-2012.128051758, 0.148298830,-0.124666087, 0.722615540, 0.586680293,-0.343644351,-207.514373779,-162.240097046,-2009.694702148, 0.055724591, 0.040159415, 0.069438718, 0.996517956, 0.022746604,-348.071990967,-401.627807617,-1985.552734375, 0.168591917,
69, 0.777617455,-0.424049556,-0.326356977,-0.330127537,-262.498260498,-299.375518799,-2012.138305664, 0.148497075,-0.124947868, 0.722712040, 0.586566567,-0.343533099,-207.502944946,-162.250915527,-2009.687622070, 0.055327412, 0.040329065, 0.069464259, 0.996507108, 0.022844017,-348.074371338,-401.628906250,-1985.552978516, 0.168052807,
70, 0.777670860,-0.424110562,-0.326283544,-0.329995900,-262.492004395,-299.380859375,-2012.123535156, 0.151585296,-0.124986932, 0.722721815, 0.586533368,-0.343555033,-207.491104126,-162.257171631,-2009.683959961, 0.055990368, 0.040519152, 0.069464900, 0.996494830, 0.023040431,-348.074218750,-401.628753662,-1985.553588867, 0.167345345,
71, 0.777813256,-0.424093932,-0.326230466,-0.329734027,-262.487426758,-299.380584717,-2012.114990234, 0.147431761,-0.124963611, 0.722731233, 0.586561680,-0.343495339,-207.479034424,-162.260208130,-2009.672485352, 0.056787923, 0.040518768, 0.069441892, 0.996499360, 0.022913804,-348.073577881,-401.628509521,-1985.558227539, 0.168310687,
72, 0.777966976,-0.423909545,-0.326290488,-0.329549015,-262.495483398,-299.377624512,-2012.128295898, 0.151490137,-0.124905504, 0.722691059, 0.586524487,-0.343664557,-207.468429565,-162.262542725,-2009.666503906, 0.057003502, 0.040573727, 0.069413237, 0.996498287, 0.022950618,-348.072326660,-401.627319336,-1985.562622070, 0.167220235,
