Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
31, 0.038160644, 0.882730961,-0.168351755, 0.437021136,-299.198425293,-243.861160278,-1932.628662109, 0.127733916,-0.124546200, 0.719147384, 0.588243365,-0.348260045,-207.674148560,-161.823440552,-2010.936157227, 0.057425294, 0.040170133, 0.069460057, 0.996502399, 0.023336288,-348.058715820,-401.667266846,-1985.559692383, 0.166961461,
32, 0.038182192, 0.882759452,-0.168484688, 0.436910480,-299.238739014,-243.856231689,-1932.656982422, 0.128299594,-0.124489233, 0.719293714, 0.588250697,-0.347965568,-207.645294189,-161.832260132,-2010.893554688, 0.058332000, 0.039933324, 0.069513358, 0.996512592, 0.023147989,-348.058105469,-401.669189453,-1985.560546875, 0.168375373,
33, 0.038272753, 0.882771909,-0.168570384, 0.436844379,-299.249603271,-243.855880737,-1932.665283203, 0.129025534,-0.124246195, 0.719355285, 0.588252187,-0.347922742,-207.620971680,-161.838592529,-2010.863403320, 0.058867592, 0.040078070, 0.069498755, 0.996509314, 0.023084838,-348.057800293,-401.670013428,-1985.562377930, 0.168382585,
34, 0.038494471, 0.882752120,-0.168516889, 0.436885446,-299.230163574,-243.867492676,-1932.638549805, 0.131342128,-0.124046691, 0.719467342, 0.588285387,-0.347705990,-207.609115601,-161.841857910,-2010.854858398, 0.058214609, 0.040065400, 0.069484159, 0.996512711, 0.023004543,-348.055236816,-401.667999268,-1985.559692383, 0.168764398,
35, 0.038711108, 0.882800639,-0.168388084, 0.436817944,-299.221923828,-243.864440918,-1932.640014648, 0.134403497,-0.124201342, 0.719442844, 0.588238358,-0.347781092,-207.612365723,-161.844955444,-2010.866821289, 0.057501342, 0.039820697, 0.069459744, 0.996527731, 0.022850906,-348.054443359,-401.668609619,-1985.560424805, 0.170468971,
36, 0.038977619, 0.882817924,-0.168172583, 0.436842322,-299.197235107,-243.873046875,-1932.618652344, 0.131380588,-0.124510594, 0.719316185, 0.588110447,-0.348148614,-207.620468140,-161.842636108,-2010.885986328, 0.058135360, 0.039991077, 0.069453515, 0.996518791, 0.022959871,-348.055938721,-401.670715332,-1985.568603516, 0.169700831,
37, 0.039094016, 0.882783413,-0.168121308, 0.436921388,-299.170898438,-243.876678467,-1932.596801758, 0.131777957,-0.124632724, 0.719235897, 0.588103890,-0.348281741,-207.627746582,-161.842834473,-2010.904174805, 0.059243482, 0.040177371, 0.069458537, 0.996511340, 0.022943616,-348.056488037,-401.670471191,-1985.569702148, 0.168780506,
38, 0.039110932, 0.882767081,-0.168145016, 0.436943710,-299.167480469,-243.874969482,-1932.600708008, 0.133230716,-0.124801435, 0.719208598, 0.588106334,-0.348273635,-207.626449585,-161.843780518,-2010.908813477, 0.059136178, 0.040257867, 0.069444925, 0.996510923, 0.022861512,-348.057952881,-401.670043945,-1985.570068359, 0.169536665,
39, 0.038975641, 0.882689953,-0.168321416, 0.437043726,-299.165374756,-243.870864868,-1932.597412109, 0.132316321,-0.124691315, 0.719277024, 0.588126600,-0.348137587,-207.612609863,-161.847183228,-2010.899414063, 0.057420615, 0.040177483, 0.069448233, 0.996517718, 0.022697119,-348.057464600,-401.668792725,-1985.571899414, 0.170554340,
40, 0.038837831, 0.882631660,-0.168484703, 0.437110811,-299.180816650,-243.870697021,-1932.606201172, 0.131239161,-0.124494739, 0.719378293, 0.588138700,-0.347978145,-207.588806152,-161.854476929,-2010.872436523, 0.057563212, 0.040181059, 0.069409728, 0.996521473, 0.022642558,-348.058502197,-401.669128418,-1985.574462891, 0.170806915,
41, 0.038740363, 0.882554471,-0.168641210, 0.437214971,-299.189819336,-243.877456665,-1932.609497070, 0.132912397,-0.124499626, 0.719485939, 0.588066339,-0.347876132,-207.557342529,-161.865097046,-2010.842651367, 0.058311220, 0.040423915, 0.069362693, 0.996516407, 0.022577614,-348.060760498,-401.669067383,-1985.581542969, 0.170198306,
